koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_srad
FALSE POSITIVE,1,1,1,0,0.438153876,131.5167,1.124,1.3885,165.0,14.0,2407.0,8008.07,33.4,6032.0,0.929
FALSE POSITIVE,1,0,0,0,398.40957000000003,178.4393,0.1165,11.485999999999999,880.0,3.33,279.0,1.44,11.0,6251.0,1.119
FALSE POSITIVE,1,0,1,1,0.696286519,131.87823999999998,0.985,3.194,121.0,1.34,1969.0,3537.89,19.7,5904.0,0.867
CONFIRMED,0,0,0,0,5.79179934,133.35814,0.8959999999999999,3.4739999999999998,119.0,1.69,1222.0,528.14,17.7,6174.0,1.318
CONFIRMED,0,0,0,0,129.945392,176.82285,0.909,5.7860000000000005,500.0,1.18,177.0,0.23,13.1,3751.0,0.44299999999999995
CANDIDATE,0,0,0,0,27.9040511,154.9434,0.8540000000000001,5.346,300.0,2.19,677.0,49.53,12.8,6325.0,1.112
FALSE POSITIVE,0,0,1,0,1.39772545,132.3377,0.644,4.129,181.0,1.58,1763.0,2275.72,17.9,6006.0,1.114
FALSE POSITIVE,0,1,0,1,12.424669699999999,134.0396,1.9583,44.07,424.0,168.91,1099.0,344.8,116.9,6550.0,1.59
FALSE POSITIVE,1,0,0,0,383.00806,281.6723,0.0358,9.71,632.0,2.2,235.0,0.72,7.6,5750.0,0.882
FALSE POSITIVE,0,0,1,0,0.8475888640000001,131.55971,0.507,2.246,67.1,0.91,2144.0,5000.82,21.3,6335.0,1.072
FALSE POSITIVE,1,0,0,0,331.81534,347.0408,0.1599,10.56,370.0,1.84,267.0,1.2,7.8,6029.0,0.956
FALSE POSITIVE,0,0,0,1,1.75649346,132.01086999999998,0.242,3.429,27.5,1.62,2745.0,13425.76,13.3,6619.0,3.05
CANDIDATE,0,0,0,0,0.644322147,131.95490700000002,1.3275,0.893,1080.0,24.39,1592.0,1516.94,79.6,5136.0,0.612
FALSE POSITIVE,0,0,1,1,1.8912501,132.6923,1.24,7.648,731.0,23.5,1159.0,427.26,31.6,4883.0,0.794
CANDIDATE,0,0,0,0,17.8075656,146.88323,0.474,1.643,1510.0,3.92,742.0,71.56,11.8,6194.0,0.981
FALSE POSITIVE,0,0,1,0,0.996023763,132.16613,1.147,5.412000000000001,98.3,18.36,1991.0,3727.96,21.3,6110.0,1.077
FALSE POSITIVE,1,0,1,0,36.616669,156.001,0.3646,8.62,237.0,1.68,548.0,21.35,3.4,5780.0,1.0
CANDIDATE,0,0,0,0,333.03842000000003,220.9235,0.2184,5.9479999999999995,1260.0,3.19,247.0,0.89,7.0,5743.0,0.903
CANDIDATE,0,0,0,0,3.75030469,134.80628000000002,0.77,3.2460000000000004,35.5,0.87,1374.0,842.07,10.3,5866.0,1.339
CANDIDATE,0,0,0,0,0.259819659,131.85061000000002,0.972,0.6513,232.0,1.22,1559.0,1410.9,24.1,3939.0,0.526
FALSE POSITIVE,1,0,1,1,0.566795467,131.84,0.504,4.712,38.2,0.67,2254.0,6076.99,25.8,5642.0,1.056
CANDIDATE,0,0,0,0,4.72693131,135.2927,0.065,4.0360000000000005,26.2,0.61,1203.0,495.58,11.5,5950.0,1.196
CANDIDATE,0,0,0,0,10.0989634,132.3351,0.529,6.428,57.0,1.03,1016.0,251.36,8.9,6174.0,1.318
FALSE POSITIVE,0,0,1,1,3.67515329,131.681,0.73,7.082999999999999,56.0,0.71,1150.0,414.64,16.7,5968.0,0.8809999999999999
FALSE POSITIVE,0,0,1,0,0.715825886,132.06428,0.099,1.212,40.6,0.58,1920.0,3196.46,11.0,5640.0,0.909
CONFIRMED,0,0,0,0,26.5487294,137.24401,0.21,7.968,142.0,2.54,836.0,115.61,15.3,5456.0,2.154
CANDIDATE,0,0,0,0,0.492291661,132.393012,0.9570000000000001,0.894,1110.0,3.42,1788.0,2415.37,62.0,4971.0,0.718
FALSE POSITIVE,1,0,1,0,1.6911935000000002,132.93323,0.903,9.479,2800.0,6.36,1528.0,1292.5,26.7,5780.0,1.0
FALSE POSITIVE,0,0,1,1,2.42803503,133.5931,0.057,3.045,73.8,0.85,1516.0,1249.87,8.8,6609.0,0.9740000000000001
FALSE POSITIVE,1,0,0,0,372.94844,217.8357,0.4268,13.879000000000001,254.0,1.34,233.0,0.7,17.1,5763.0,0.8270000000000001
FALSE POSITIVE,0,1,1,1,0.7871200159999999,131.73939,1.263,3.1648,266.0,23.81,1972.0,3579.78,43.3,6112.0,0.787
CANDIDATE,0,0,0,0,13.12297275,136.08882,0.885,2.234,43.7,1.29,1030.0,266.05,12.9,6134.0,1.665
CONFIRMED,0,0,0,0,6.28384079,133.20513,0.10099999999999999,4.291,35.7,0.73,1108.0,356.49,14.9,5888.0,1.227
FALSE POSITIVE,1,0,0,0,21.131609,139.7493,0.0731,13.66,73.5,0.94,659.0,44.45,6.5,5780.0,1.0
FALSE POSITIVE,1,0,0,0,81.675841,158.9694,0.3455,11.53,143.0,1.31,420.0,7.33,7.0,5780.0,1.0
FALSE POSITIVE,1,0,0,0,28.546357399999998,159.2763,0.2411,9.29,153.0,1.35,596.0,29.76,10.1,5780.0,1.0
CANDIDATE,0,0,0,0,22.7909233,134.4333,0.871,9.565,53.6,1.38,862.0,130.75,19.4,6311.0,1.642
FALSE POSITIVE,1,0,0,0,72.563291,202.0235,0.4863,3.088,332.0,1.99,436.0,8.58,6.4,5780.0,1.0
CONFIRMED,0,0,0,0,174.510276,201.47056,0.024,6.689,1530.0,1.74,186.0,0.28,14.8,4367.0,0.452
CANDIDATE,0,0,0,0,0.681180633,131.63459,0.31,0.8844,156.0,2.97,2782.0,14116.16,16.6,4939.0,2.377
FALSE POSITIVE,1,0,0,0,15.705388000000001,135.0768,0.6449,4.871,284.0,3.3,1181.0,459.41,10.6,7454.0,1.8530000000000002
FALSE POSITIVE,1,0,0,0,7.65270746,134.46038000000001,0.97,79.8969,641.0,3.21,989.0,226.81,254.3,6328.0,0.963
CONFIRMED,0,0,0,0,2.27164952,131.82601,0.01,4.053999999999999,82.4,0.97,1522.0,1269.46,12.7,6274.0,1.062
FALSE POSITIVE,0,0,1,0,3.84835742,133.25648999999999,0.6709999999999999,10.18,84.2,0.77,1051.0,288.62,32.8,5709.0,0.7979999999999999
CANDIDATE,0,0,0,0,369.13236,235.5195,0.0824,10.34,216.0,2.14,328.0,2.73,11.9,6282.0,1.449
FALSE POSITIVE,0,0,1,0,1.0388960999999999,132.37849,1.7017,4.755,601.0,114.1,2494.0,9145.54,14.7,7043.0,1.45
FALSE POSITIVE,1,0,0,0,293.76887,257.9779,0.753,4.68,462.0,1.97,271.0,1.28,4.0,6074.0,0.847
FALSE POSITIVE,0,0,1,1,1.87885327,133.08861000000002,0.513,3.302,121.0,0.97,1406.0,922.49,12.1,5851.0,0.863
FALSE POSITIVE,0,1,1,0,0.785473311,131.861548,0.389,1.3911,340.0,1.61,1769.0,2325.64,57.0,5356.0,0.871
FALSE POSITIVE,0,0,1,1,5.2438982,132.6882,0.644,7.881,162.0,1.24,1026.0,262.14,18.7,5804.0,0.927
CANDIDATE,0,0,0,0,9.08745206,139.99222,0.341,3.786,35.1,0.73,980.0,217.95,11.7,5888.0,1.227
FALSE POSITIVE,0,1,1,0,441.87782400000003,251.778,1.5335,6.647,1300.0,39.55,158.0,0.15,15.2,4437.0,0.635
FALSE POSITIVE,0,0,0,1,2.9761504,132.9276,0.064,6.079,260.0,1.02,811.0,102.54,8.3,4236.0,0.664
CONFIRMED,0,0,0,0,64.0019669,132.61778999999999,0.701,4.724,1110.0,2.48,322.0,2.55,14.2,4652.0,0.6970000000000001
CONFIRMED,0,0,0,0,4.83809469,135.1562,0.013999999999999999,1.0959999999999999,1540.0,0.79,354.0,3.7,11.3,3187.0,0.2
FALSE POSITIVE,1,0,0,0,361.91436,241.7138,0.6901,8.68,228.0,1.84,297.0,1.84,13.0,6247.0,1.147
CONFIRMED,0,0,0,0,9.3281912,132.85459,0.044000000000000004,3.991,45.2,0.59,788.0,91.02,13.7,5525.0,0.888
CANDIDATE,0,0,0,0,106.957467,224.9874,0.705,7.006,540.0,2.4,394.0,5.7,11.7,6075.0,0.9690000000000001
CANDIDATE,0,0,0,0,0.629001455,131.55662,0.365,1.263,14.7,0.81,3375.0,30567.67,9.4,6739.0,2.059
CONFIRMED,0,0,0,0,2.71603664,132.35962,0.44,1.744,98.5,1.05,1360.0,807.43,13.1,6011.0,1.041
CANDIDATE,0,0,0,0,75.87813440000001,194.67762,0.705,1.383,1050.0,3.39,417.0,7.18,11.9,5579.0,0.972
FALSE POSITIVE,1,0,0,0,374.59002999999996,303.4857,0.0624,15.19,268.0,1.34,227.0,0.62,6.6,5497.0,0.8270000000000001
CANDIDATE,0,0,0,0,147.661729,243.95262000000002,0.002,6.207000000000001,1090.0,1.59,176.0,0.23,13.2,3788.0,0.49
CANDIDATE,0,0,0,0,13.00291716,132.02306000000002,0.701,3.0580000000000003,225.0,1.28,710.0,60.11,14.0,5796.0,0.8
FALSE POSITIVE,1,0,0,0,319.30633,221.3106,0.092,6.74,155.0,1.26,279.0,1.44,7.2,6095.0,1.014
FALSE POSITIVE,0,0,1,0,42.029229799999996,138.8086,0.015,8.499,374.0,2.33,578.0,26.46,14.5,5850.0,1.217
FALSE POSITIVE,0,0,1,1,1.75254087,132.73775,0.5574,4.098,42.5,1.41,2423.0,8141.84,17.7,6660.0,2.074
FALSE POSITIVE,0,1,0,0,0.505111993,131.51613999999998,0.841,0.4053,213.0,1.58,1886.0,2970.58,18.7,5262.0,0.7829999999999999
CONFIRMED,0,0,0,0,3.38557445,133.97411,0.129,1.879,122.0,1.63,1476.0,1122.9,13.1,5718.0,1.48
FALSE POSITIVE,0,0,1,0,2.7540240000000002,133.731,0.7277,4.15,172.0,1.68,1553.0,1374.41,13.8,6419.0,1.188
FALSE POSITIVE,0,0,1,0,1.975208831,131.63127,0.5589999999999999,1.5130000000000001,76.3,1.59,2064.0,4299.89,15.1,6401.0,1.744
FALSE POSITIVE,1,0,1,1,0.960843605,131.7739,1.143,3.22,142.0,19.15,1904.0,3120.32,25.5,5708.0,1.129
FALSE POSITIVE,0,0,1,1,4.206109,132.2382,0.607,5.16,120.0,0.91,999.0,235.01,11.9,5480.0,0.802
CONFIRMED,0,0,0,0,13.3997555,131.84235,0.375,3.534,167.0,1.51,886.0,145.65,13.6,6401.0,1.15
CANDIDATE,0,0,0,0,2.49385348,133.15177,0.331,1.4140000000000001,46.9,0.59,1251.0,579.64,12.3,5615.0,0.85
FALSE POSITIVE,0,0,1,1,5.93725628,135.9371,0.35100000000000003,3.639,116.0,0.86,891.0,148.97,17.1,5428.0,0.799
CANDIDATE,0,0,0,0,18.22211768,553.06646,0.973,2.044,2320.0,7.45,620.0,34.99,15.2,5162.0,0.958
CONFIRMED,0,0,0,0,4.56383697,132.26068,0.365,2.271,202.0,1.22,980.0,218.18,9.9,5408.0,0.861
CANDIDATE,0,0,0,0,16.5340022,135.409,0.525,4.063,89.2,1.17,819.0,106.21,9.3,6052.0,1.202
FALSE POSITIVE,1,0,0,0,55.119831000000005,153.6508,0.6049,4.703,115.0,1.68,622.0,35.48,8.2,6297.0,1.506
FALSE POSITIVE,1,0,0,0,25.6416117,152.9007,0.5744,5.5,126.0,1.76,803.0,98.5,4.9,6297.0,1.506
FALSE POSITIVE,0,1,1,1,1.33258455,132.0268,1.141,5.77,153.0,15.89,1680.0,1884.66,8.1,6039.0,0.951
FALSE POSITIVE,1,0,0,0,350.81029,147.6369,0.3892,11.29,538.0,2.86,282.0,1.51,15.1,5841.0,1.226
CONFIRMED,0,0,0,0,0.34184201700000005,131.660336,0.9570000000000001,1.1554,286.0,1.72,2023.0,3991.16,70.1,5016.0,0.747
CANDIDATE,0,0,0,0,13.9482197,132.7505,0.19699999999999998,7.686,119.0,2.53,1063.0,301.8,14.5,5529.0,2.346
CANDIDATE,0,0,0,0,5.67577999,134.91027,0.91,3.554,51.2,1.22,1357.0,802.11,11.2,6681.0,1.4380000000000002
FALSE POSITIVE,0,0,1,0,0.5709538510000001,131.5725,0.059000000000000004,0.998,76.1,1.01,2464.0,8688.17,8.9,6238.0,1.145
CANDIDATE,0,0,0,0,49.564693,170.6973,0.685,8.54,114.0,1.63,588.0,28.19,15.0,5907.0,1.442
FALSE POSITIVE,0,0,1,1,4.29258258,131.77675,0.33899999999999997,3.069,370.0,1.87,1161.0,428.77,16.1,6137.0,0.963
FALSE POSITIVE,1,0,1,0,0.960842633,131.777663,1.341,2.6441,2020.0,67.53,2808.0,14655.53,176.1,7381.0,1.597
CONFIRMED,0,0,0,0,5.49548533,133.63966000000002,0.20199999999999999,2.461,85.8,1.3,1293.0,661.04,14.2,6157.0,1.392
CANDIDATE,0,0,0,0,2.89494709,132.62547,0.191,3.2539999999999996,45.8,1.16,1919.0,3204.25,14.3,7087.0,1.6840000000000002
FALSE POSITIVE,1,0,1,0,0.980505042,132.097771,1.206,1.4068,427.0,26.35,1904.0,3100.61,51.5,5794.0,1.0590000000000002
CONFIRMED,0,0,0,0,20.4853893,146.9183,0.8340000000000001,10.229,89.5,3.6,1015.0,251.16,17.9,4938.0,3.324
CONFIRMED,0,0,0,0,3.58273837,134.95108000000002,0.14300000000000002,1.5230000000000001,361.0,1.64,1064.0,302.74,11.6,5448.0,0.872
CONFIRMED,0,0,0,0,15.604841,131.9989,0.715,4.543,73.4,1.57,1013.0,248.62,15.3,6254.0,1.706
FALSE POSITIVE,1,0,0,0,75.681309,167.6921,0.6194,11.62,108.0,1.64,560.0,23.25,9.1,6297.0,1.506
FALSE POSITIVE,0,1,1,0,62.060782999999994,134.4944,0.9279999999999999,28.203000000000003,473.0,2.11,400.0,6.07,19.9,5526.0,0.784
CANDIDATE,0,0,0,0,170.995748,163.95737,0.8390000000000001,3.88,477.0,4.9,463.0,10.86,15.5,6127.0,1.983
FALSE POSITIVE,1,0,1,1,12.4252735,141.5658,0.171,20.756,84.7,2.37,1299.0,673.53,36.6,6156.0,2.557
CANDIDATE,0,0,0,0,39.2820405,139.9224,1.2409999999999999,3.344,158.0,58.67,823.0,108.22,6.9,6143.0,2.136
CANDIDATE,0,0,0,0,19.5650801,136.28555,0.025,4.242,61.7,0.97,791.0,92.77,13.8,6180.0,1.235
FALSE POSITIVE,1,0,0,0,355.79978,346.7189,0.4433,5.972,172.0,1.87,324.0,2.6,10.5,6350.0,1.3940000000000001
FALSE POSITIVE,1,0,0,0,410.99388999999996,190.8191,0.3421,12.01,550.0,2.09,220.0,0.55,8.7,5471.0,0.898
FALSE POSITIVE,0,0,1,1,2.17823752,132.00513,0.037000000000000005,2.259,44.0,0.64,1473.0,1114.8,10.1,6052.0,0.9690000000000001
FALSE POSITIVE,1,0,0,1,1.404674486,131.55621000000002,0.8171,5.056,156.0,0.86,1126.0,379.5,20.7,4716.0,0.609
FALSE POSITIVE,1,0,0,0,24.909743600000002,143.0403,0.5729,3.8560000000000003,150.0,2.24,912.0,163.58,9.7,6596.0,1.757
CONFIRMED,0,0,0,0,12.3101351,141.8765,0.7829999999999999,3.7969999999999997,264.0,1.51,651.0,42.42,12.9,5009.0,0.84
CONFIRMED,0,0,0,0,2.61576515,131.97896,0.25,2.7769999999999997,120.0,1.06,1379.0,851.6,15.1,6088.0,0.958
FALSE POSITIVE,1,0,0,0,409.2452,265.2465,0.0176,13.06,531.0,2.1,244.0,0.84,12.8,5910.0,0.9109999999999999
CONFIRMED,0,0,0,0,6.94245216,135.95819,0.485,3.491,161.0,1.34,1003.0,239.39,14.7,6108.0,1.03
CANDIDATE,0,0,0,0,5.53312006,132.1648,0.299,3.486,53.1,1.05,1303.0,680.77,13.4,6170.0,1.425
FALSE POSITIVE,1,0,0,0,200.721168,280.0733,0.23399999999999999,9.91,823.0,3.32,327.0,2.72,13.1,5566.0,1.17
CONFIRMED,0,0,0,0,9.4061364,137.7073,0.397,4.882,79.5,1.14,981.0,219.36,13.2,5855.0,1.268
FALSE POSITIVE,1,0,1,0,0.935086665,131.52593000000002,0.4742,1.12,71.2,1.18,2431.0,8250.8,13.1,6762.0,1.348
FALSE POSITIVE,0,1,0,0,1.489457454,131.99809,0.171,3.028,56.3,1.58,2415.0,8026.6,29.7,6316.0,2.0869999999999997
FALSE POSITIVE,0,0,1,0,1.181165291,132.42522,0.632,1.013,370.0,1.52,1398.0,905.88,14.1,5203.0,0.747
CONFIRMED,0,0,0,0,66.37329799999999,174.01595,0.021,8.559,415.0,1.99,471.0,11.59,13.7,6143.0,0.976
CONFIRMED,0,0,0,0,13.61165024,144.16808,0.11199999999999999,7.617000000000001,95.5,1.46,958.0,198.73,31.6,6170.0,1.499
CANDIDATE,0,0,0,0,17.718978600000003,138.8021,0.05,4.102,177.0,1.44,713.0,61.01,9.7,5566.0,1.099
CANDIDATE,0,0,0,0,6.24564633,137.16241000000002,0.594,2.459,212.0,1.06,731.0,67.62,11.9,4858.0,0.7070000000000001
FALSE POSITIVE,0,1,1,1,0.945829261,132.09286,0.326,1.715,98.2,0.86,1790.0,2433.01,15.1,5959.0,0.8590000000000001
FALSE POSITIVE,0,0,1,0,0.9731608359999999,132.25412,0.034,0.8640000000000001,138.0,1.22,1932.0,3303.84,9.8,6108.0,1.03
FALSE POSITIVE,0,0,0,1,4.05943749,133.1883,0.914,3.245,105.0,2.11,1295.0,664.54,18.1,5051.0,1.655
CANDIDATE,0,0,0,0,7.03965141,137.41891999999999,0.778,3.141,269.0,2.72,1171.0,445.49,9.8,5902.0,1.5130000000000001
CANDIDATE,0,0,0,0,4.72519164,131.9997,0.6,3.7510000000000003,98.8,3.98,2250.0,6060.79,10.0,6655.0,3.8310000000000004
FALSE POSITIVE,0,0,0,1,6.39903778,134.7133,0.24100000000000002,3.15,187.0,6.54,1780.0,2376.4,24.1,5178.0,4.856
CANDIDATE,0,0,0,0,66.6434565,170.08058,0.985,2.385,277.0,2.99,476.0,12.17,14.8,5751.0,1.1640000000000001
FALSE POSITIVE,0,1,1,1,0.739761008,131.80913,1.2359,7.5889999999999995,292.0,9.67,839.0,117.05,34.7,3417.0,0.35
FALSE POSITIVE,0,0,1,0,0.950735805,131.7794,0.57,1.1434,175.0,1.39,1908.0,3129.59,17.1,6039.0,1.005
FALSE POSITIVE,1,0,0,0,369.819993,179.3674,0.9179,20.232,1600.0,4.25,201.0,0.38,42.1,4806.0,0.8390000000000001
FALSE POSITIVE,0,1,1,1,2.17815935,132.02414,0.503,1.839,116.0,1.22,1561.0,1398.42,14.1,6258.0,1.0979999999999999
CANDIDATE,0,0,0,0,160.850075,144.5039,0.769,9.427,428.0,3.41,413.0,6.87,16.1,5999.0,1.507
FALSE POSITIVE,1,0,1,0,0.7204606440000001,132.012909,1.272,1.7846,2110.0,37.33,2240.0,5954.82,117.2,6304.0,1.058
FALSE POSITIVE,0,0,1,0,3.7948720999999996,134.40039,1.168,1.713,305.0,16.1,1083.0,325.63,11.3,5883.0,0.7929999999999999
CANDIDATE,0,0,0,0,122.0804953,155.02532,0.9570000000000001,4.053999999999999,800.0,2.92,297.0,1.83,23.3,5132.0,0.77
CANDIDATE,0,0,0,0,6.2614227,133.2299,0.069,4.779,51.4,0.81,1146.0,407.58,10.6,6384.0,1.121
CANDIDATE,0,0,0,0,14.7510068,141.1622,0.75,2.25,381.0,1.7,629.0,36.94,9.5,5295.0,0.8
CANDIDATE,0,0,0,0,3.70386741,132.69596,0.033,1.41,126.0,0.86,1012.0,247.2,13.1,5496.0,0.7759999999999999
FALSE POSITIVE,1,0,0,0,0.638437699,131.592552,0.904,0.3028,287.0,2.48,1709.0,2024.34,25.8,5073.0,0.8240000000000001
FALSE POSITIVE,0,0,1,1,1.8912851000000002,132.67600000000002,1.216,6.182,1220.0,19.96,1061.0,299.44,25.7,4700.0,0.7070000000000001
CANDIDATE,0,0,0,0,19.875135500000003,148.3935,0.919,8.041,109.0,2.49,1061.0,299.47,15.2,6918.0,2.004
FALSE POSITIVE,1,0,0,0,343.42046,327.4112,0.3519,11.11,483.0,2.15,270.0,1.27,10.0,6115.0,0.9670000000000001
FALSE POSITIVE,0,0,1,1,3.47148164,133.7138,0.7190000000000001,4.678999999999999,123.0,0.85,970.0,209.73,9.5,5297.0,0.716
CANDIDATE,0,0,0,0,5.94373492,135.25897,0.19699999999999998,1.847,301.0,1.14,674.0,48.82,13.2,4391.0,0.682
FALSE POSITIVE,1,0,0,0,244.60372999999998,230.282,0.2652,10.87,770.0,2.1,235.0,0.72,17.7,5166.0,0.7709999999999999
CONFIRMED,0,0,0,0,85.75679190000001,162.71913999999998,0.713,5.695,159.0,2.99,528.0,18.44,16.9,5037.0,2.213
CANDIDATE,0,0,0,0,2.18660188,131.94832,0.828,1.585,122.0,0.98,1099.0,345.07,14.2,4904.0,0.772
CANDIDATE,0,0,0,0,7.292989100000001,135.6364,0.022000000000000002,4.053,72.5,0.73,904.0,158.19,7.1,5959.0,0.856
FALSE POSITIVE,0,1,1,0,3.1339356,133.5458,0.768,4.477,204.0,1.58,1315.0,704.95,21.4,6137.0,1.018
CONFIRMED,0,0,0,0,2.55315031,132.44849,0.32,1.849,185.0,1.25,1312.0,699.7,15.4,5970.0,0.9079999999999999
CONFIRMED,0,0,0,0,2.9365879460000004,133.03618,0.863,1.8952,280.0,1.77,1190.0,473.18,20.1,5455.0,0.909
CANDIDATE,0,0,0,0,145.78655600000002,215.0441,0.133,4.891,378.0,1.82,331.0,2.84,13.9,5578.0,0.95
FALSE POSITIVE,0,0,1,1,1.33254212,132.0554,0.662,3.8480000000000003,37.4,1.45,2694.0,12477.61,10.6,6613.0,2.237
CANDIDATE,0,0,0,0,10.7769944,140.2902,0.069,2.616,186.0,1.15,752.0,75.83,11.3,5455.0,0.852
CANDIDATE,0,0,0,0,2.5093343999999997,133.1123,0.019,1.8330000000000002,184.0,1.47,1483.0,1143.04,8.4,6278.0,1.081
FALSE POSITIVE,1,0,1,0,0.918921494,131.68016,0.011000000000000001,0.9425,321.0,1.49,1697.0,1960.12,23.7,5655.0,0.833
CONFIRMED,0,0,0,0,7.84931877,134.8747,0.107,3.747,68.2,0.81,925.0,172.98,12.6,5678.0,0.99
FALSE POSITIVE,1,0,0,0,67.7125988,149.82165,1.8756,1.538,542.0,82.63,460.0,10.63,13.4,6309.0,0.847
FALSE POSITIVE,0,1,0,0,12.4285576,133.7175,0.892,13.98,620.0,2.22,669.0,47.26,13.2,5492.0,0.752
FALSE POSITIVE,0,0,1,0,1.2755113059999998,132.44654,0.011000000000000001,1.889,69.3,0.84,1739.0,2160.97,10.3,5921.0,1.015
FALSE POSITIVE,0,0,1,1,8.4805019,135.8339,0.972,8.345,165.0,1.26,781.0,87.82,11.0,5555.0,0.737
CANDIDATE,0,0,0,0,24.560710699999998,146.7938,0.374,8.679,55.2,1.13,787.0,90.55,14.9,6170.0,1.499
CONFIRMED,0,0,0,0,2.94648935,132.42208,0.01,3.155,57.0,0.89,1497.0,1187.5,12.7,6481.0,1.171
FALSE POSITIVE,0,0,1,0,1.227986164,131.84491,0.47700000000000004,1.551,151.0,1.17,1673.0,1846.47,14.8,5746.0,0.9309999999999999
FALSE POSITIVE,0,0,1,1,2.11548883,132.00942,0.505,4.008,170.0,1.29,1426.0,978.38,17.6,5952.0,0.971
FALSE POSITIVE,0,0,1,1,2.17815196,132.02208000000002,0.32,2.445,245.0,1.09,1139.0,395.98,17.9,5357.0,0.7
FALSE POSITIVE,1,0,1,0,342.315407,157.0157,0.1974,12.475999999999999,720.0,3.15,304.0,2.03,13.3,6425.0,1.1640000000000001
FALSE POSITIVE,0,0,1,1,1.089077224,132.02477,0.20600000000000002,2.705,153.0,1.0,1458.0,1068.22,18.7,5118.0,0.83
FALSE POSITIVE,0,1,1,1,1.288066288,133.273187,1.3780000000000001,6.4616,10100.0,34.84,1310.0,692.0,230.7,5233.0,0.639
CANDIDATE,0,0,0,0,24.6683831,136.63299999999998,0.7509999999999999,8.556000000000001,109.0,1.76,788.0,91.32,15.3,6059.0,1.554
FALSE POSITIVE,1,0,1,0,2.31894284,132.9696,0.72,5.321000000000001,66.5,0.87,1375.0,844.12,13.6,5780.0,1.0
CONFIRMED,1,0,0,0,6.98472143,135.99731,0.451,2.7239999999999998,90.7,1.19,1059.0,297.15,11.7,5839.0,1.227
FALSE POSITIVE,1,0,0,0,349.41047000000003,241.4685,0.2791,15.02,653.0,2.41,253.0,0.97,17.7,5878.0,0.945
FALSE POSITIVE,0,1,1,1,0.562563871,131.73458,0.36,1.591,34.6,0.69,2626.0,11201.45,16.4,6577.0,1.145
FALSE POSITIVE,0,0,0,1,0.93373458,131.53478,0.574,4.364,128.0,0.93,1573.0,1446.48,27.8,5335.0,0.804
FALSE POSITIVE,0,0,0,1,1.33251948,132.0885,0.402,3.733,234.0,1.64,1751.0,2218.21,17.7,5926.0,1.058
FALSE POSITIVE,1,0,0,0,168.84663,231.2295,0.1251,9.75,215.0,1.45,329.0,2.78,9.3,5897.0,0.992
CANDIDATE,0,0,0,0,14.8162925,138.3761,0.857,4.973,108.0,1.57,912.0,163.33,12.5,6356.0,1.325
FALSE POSITIVE,0,1,1,0,160.4122022,262.40022,0.903,4.92,2540.0,4.45,270.0,1.26,24.4,5269.0,0.727
CANDIDATE,0,0,0,0,3.98167088,134.9767,0.2076,3.609,44.7,0.79,1356.0,798.79,10.3,6484.0,1.173
CONFIRMED,0,0,0,0,4.34195312,134.18767,0.11800000000000001,2.5980000000000003,73.3,0.94,1236.0,552.7,10.6,6164.0,1.09
CONFIRMED,0,0,0,0,122.358116,134.3477,0.255,10.767999999999999,353.0,2.15,407.0,6.46,12.2,5998.0,1.139
CANDIDATE,0,0,0,0,7.2981419999999995,137.85674,0.41100000000000003,3.0239999999999996,371.0,1.6,786.0,90.04,13.6,5119.0,0.8340000000000001
CANDIDATE,0,0,0,0,18.501089800000003,149.17569,0.7190000000000001,3.179,421.0,1.62,555.0,22.4,14.7,5242.0,0.7340000000000001
CANDIDATE,0,0,0,0,7.0160160000000005,133.9561,0.89,3.8,169.0,1.72,1138.0,396.43,6.3,6642.0,1.136
FALSE POSITIVE,0,1,1,0,0.569961046,131.80273,0.34299999999999997,1.446,44.2,1.04,2743.0,13463.04,18.9,5814.0,1.5490000000000002
CANDIDATE,0,0,0,0,42.068554,165.0211,0.022000000000000002,5.723,186.0,1.32,541.0,20.28,9.8,6122.0,0.9640000000000001
CANDIDATE,0,0,0,0,1.121634781,132.31311000000002,0.409,1.155,71.5,0.6,1225.0,529.9,14.8,4518.0,0.72
FALSE POSITIVE,0,0,1,1,1.33256979,132.05279,0.207,3.293,104.0,0.97,1692.0,1943.76,18.4,6089.0,0.95
FALSE POSITIVE,1,0,0,0,0.536650896,131.709931,1.175,4.702,273.0,18.45,2163.0,5179.76,117.8,5819.0,0.8809999999999999
FALSE POSITIVE,1,0,0,0,397.73699,222.0316,0.883,11.76,1130.0,3.05,211.0,0.47,15.3,5313.0,0.768
CANDIDATE,0,0,0,0,6.23968392,133.72124,0.679,0.6679999999999999,156.0,1.55,1060.0,299.03,9.0,5751.0,1.143
CONFIRMED,0,0,0,0,3.60082855,134.037,0.395,1.9380000000000002,296.0,1.36,927.0,174.45,17.9,4838.0,0.7959999999999999
CANDIDATE,0,0,0,0,15.571412099999998,136.58529,0.312,2.294,174.0,0.72,399.0,5.98,13.0,3872.0,0.557
CANDIDATE,0,0,0,0,3.59645081,132.77209,0.7809999999999999,2.661,150.0,1.66,1327.0,732.82,16.2,5887.0,1.235
CANDIDATE,0,0,0,0,20.6579443,145.6348,0.188,8.798,98.2,1.27,728.0,66.27,14.1,5468.0,1.306
